frame,time,kinetic_energy,frame_time_ms,total_vorticity
285,4.766667,2.45686865,8629.578,0.0
286,4.783333,2.45985699,8233.56,0.0
287,4.8,2.46201754,8070.402,0.0
288,4.816667,2.46915555,8883.158,0.0
289,4.833333,2.48143983,8285.429,0.0
290,4.85,2.49035907,8952.075,0.0
291,4.866667,2.49026442,8633.087,0.0
292,4.883333,2.48544002,8028.155,0.0
293,4.9,2.47840452,8111.766,0.0
294,4.916667,2.47450614,8368.495,0.0
295,4.933333,2.47308302,8316.477,0.0
296,4.95,2.47013807,8583.919,0.0
297,4.966667,2.46923733,8427.361,0.0
298,4.983333,2.47121096,8655.204,0.0
299,5.0,2.47502565,8965.65,0.0
