frame,time,kinetic_energy,frame_time_ms,total_vorticity
257,4.3,2.62034988,16.631,0.0
258,4.316667,2.62270832,16.823,0.0
259,4.333333,2.62089324,16.662,0.0
260,4.35,2.61954498,17.071,0.0
261,4.366667,2.61997676,16.739,0.0
262,4.383333,2.62010932,16.492,0.0
263,4.4,2.61955523,16.762,0.0
264,4.416667,2.62110972,17.014,0.0
265,4.433333,2.62269068,17.08,0.0
266,4.45,2.62376618,16.5,0.0
267,4.466667,2.62197423,16.086,0.0
268,4.483333,2.62214613,16.865,0.0
269,4.5,2.62185812,16.588,0.0
270,4.516667,2.62164211,17.053,132135.25
271,4.533333,2.62334251,16.786,0.0
272,4.55,2.62433934,16.474,0.0
273,4.566667,2.62392473,17.147,0.0
274,4.583333,2.62370157,16.739,0.0
275,4.6,2.6239388,16.754,0.0
276,4.616667,2.62477398,16.664,0.0
277,4.633333,2.62426877,16.366,0.0
278,4.65,2.6235795,17.155,0.0
279,4.666667,2.62538576,16.63,0.0
280,4.683333,2.62686539,17.371,0.0
281,4.7,2.62698674,16.679,0.0
282,4.716667,2.62716246,16.714,0.0
283,4.733333,2.62692308,16.88,0.0
284,4.75,2.62764311,16.926,0.0
285,4.766667,2.62761331,17.024,0.0
286,4.783333,2.62766314,16.45,0.0
287,4.8,2.62816477,16.735,0.0
288,4.816667,2.62904143,17.375,0.0
289,4.833333,2.62952137,17.167,0.0
290,4.85,2.6293056,17.234,0.0
291,4.866667,2.62792087,16.601,0.0
292,4.883333,2.62786651,17.111,0.0
293,4.9,2.62828374,17.041,0.0
294,4.916667,2.63019872,17.155,0.0
295,4.933333,2.6282897,17.27,0.0
296,4.95,2.62545586,17.111,0.0
297,4.966667,2.62628412,17.14,0.0
298,4.983333,2.62415123,16.818,0.0
299,5.0,2.6197269,17.094,0.0
