frame,time,kinetic_energy,frame_time_ms,total_vorticity
209,3.5,0.0729081,35.108,0.0
210,3.516667,0.07922058,35.038,70894.273438
211,3.533333,0.08876894,34.579,0.0
212,3.55,0.0977165,34.307,0.0
213,3.566667,0.10661399,34.618,0.0
214,3.583333,0.11762468,35.295,0.0
215,3.6,0.13137707,35.376,0.0
216,3.616667,0.14915811,35.282,0.0
217,3.633333,0.16907495,34.985,0.0
218,3.65,0.18976036,34.456,0.0
219,3.666667,0.21158275,33.904,0.0
220,3.683333,0.23204689,34.246,0.0
221,3.7,0.24959998,33.699,0.0
222,3.716667,0.25926754,33.293,0.0
223,3.733333,0.26455802,32.554,0.0
224,3.75,0.26740244,32.6,0.0
225,3.766667,0.26905027,32.552,0.0
226,3.783333,0.26045233,31.838,0.0
227,3.8,0.25054285,31.669,0.0
228,3.816667,0.24118872,31.405,0.0
229,3.833333,0.2322845,31.161,0.0
230,3.85,0.22477698,31.157,0.0
231,3.866667,0.21461953,30.533,0.0
232,3.883333,0.20231161,30.627,0.0
233,3.9,0.19198151,30.821,0.0
234,3.916667,0.18404232,30.692,0.0
235,3.933333,0.17719907,30.848,0.0
236,3.95,0.17271532,30.509,0.0
237,3.966667,0.16874851,30.508,0.0
238,3.983333,0.16514975,30.45,0.0
239,4.0,0.16188681,30.631,0.0
240,4.016667,0.15999959,31.004,77743.65625
241,4.033333,0.15697576,30.662,0.0
242,4.05,0.15317348,30.654,0.0
243,4.066667,0.14929046,30.745,0.0
244,4.083333,0.14437179,30.48,0.0
245,4.1,0.13990659,30.758,0.0
246,4.116667,0.13562612,30.665,0.0
247,4.133333,0.13041732,30.709,0.0
248,4.15,0.12434836,30.654,0.0
249,4.166667,0.11669056,31.255,0.0
250,4.183333,0.10857604,32.038,0.0
251,4.2,0.10040721,31.453,0.0
252,4.216667,0.09268517,30.836,0.0
253,4.233333,0.08045599,31.129,0.0
254,4.25,0.06861661,31.157,0.0
255,4.266667,0.05812768,42.784,0.0
256,4.283333,0.04880058,30.405,0.0
257,4.3,0.04041353,31.291,0.0
258,4.316667,0.03263907,31.51,0.0
259,4.333333,0.02575628,32.278,0.0
260,4.35,0.02054574,33.404,0.0
261,4.366667,0.01782758,33.185,0.0
262,4.383333,0.01687205,32.645,0.0
263,4.4,0.01663246,32.025,0.0
264,4.416667,0.01575792,31.553,0.0
