frame,time,kinetic_energy,frame_time_ms,total_vorticity
213,3.566667,0.36881515,38.745,0.0
214,3.583333,0.2953901,38.034,0.0
215,3.6,0.23742993,38.631,0.0
216,3.616667,0.18922621,38.504,0.0
217,3.633333,0.16071394,38.306,0.0
218,3.65,0.15294296,38.827,0.0
219,3.666667,0.16346689,38.768,0.0
220,3.683333,0.1885616,39.352,0.0
221,3.7,0.22750767,38.249,0.0
222,3.716667,0.274986,38.839,0.0
223,3.733333,0.32920837,39.81,0.0
224,3.75,0.38224486,40.054,0.0
225,3.766667,0.43199602,40.519,0.0
226,3.783333,0.47230393,38.158,0.0
227,3.8,0.50005394,38.849,0.0
228,3.816667,0.51709896,38.118,0.0
229,3.833333,0.52294731,38.113,0.0
230,3.85,0.51933306,38.565,0.0
231,3.866667,0.50540006,38.327,0.0
232,3.883333,0.48718739,38.45,0.0
233,3.9,0.46042895,37.761,0.0
234,3.916667,0.4306573,37.275,0.0
235,3.933333,0.40658525,37.082,0.0
236,3.95,0.38774633,37.299,0.0
237,3.966667,0.37322718,36.978,0.0
238,3.983333,0.36311311,36.284,0.0
239,4.0,0.35795885,36.319,0.0
240,4.016667,0.35622784,36.656,65945.960938
241,4.033333,0.35352448,36.329,0.0
242,4.05,0.35475022,36.185,0.0
243,4.066667,0.36174318,36.46,0.0
244,4.083333,0.37071043,36.477,0.0
245,4.1,0.38393477,36.743,0.0
246,4.116667,0.40208456,36.424,0.0
247,4.133333,0.42411467,36.401,0.0
248,4.15,0.44696614,35.49,0.0
249,4.166667,0.47148362,35.225,0.0
250,4.183333,0.49352965,35.247,0.0
251,4.2,0.51070195,34.671,0.0
252,4.216667,0.52427673,34.525,0.0
253,4.233333,0.53772068,34.432,0.0
254,4.25,0.55163872,33.809,0.0
255,4.266667,0.55924672,33.851,0.0
256,4.283333,0.56039697,33.361,0.0
257,4.3,0.55962658,33.637,0.0
258,4.316667,0.55907434,34.098,0.0
259,4.333333,0.55286574,34.716,0.0
260,4.35,0.54139185,35.268,0.0
261,4.366667,0.52594906,35.258,0.0
262,4.383333,0.49735814,36.011,0.0
263,4.4,0.46536461,36.653,0.0
264,4.416667,0.43671027,36.998,0.0
265,4.433333,0.40337053,37.313,0.0
266,4.45,0.36291963,36.841,0.0
267,4.466667,0.32224229,36.865,0.0
268,4.483333,0.2846562,36.99,0.0
269,4.5,0.25027782,36.925,0.0
270,4.516667,0.21495032,37.883,67175.84375
271,4.533333,0.18493809,37.242,0.0
272,4.55,0.16122478,37.238,0.0
273,4.566667,0.13804686,36.757,0.0
274,4.583333,0.1164165,35.796,0.0
275,4.6,0.10167877,36.392,0.0
276,4.616667,0.09441327,35.408,0.0
277,4.633333,0.09392758,35.464,0.0
278,4.65,0.09993804,35.285,0.0
279,4.666667,0.11093162,35.55,0.0
280,4.683333,0.1246498,36.351,0.0
281,4.7,0.14021286,35.882,0.0
282,4.716667,0.15556782,36.283,0.0
283,4.733333,0.17099057,36.59,0.0
284,4.75,0.18676277,36.839,0.0
285,4.766667,0.2025658,37.189,0.0
286,4.783333,0.21770811,36.833,0.0
287,4.8,0.23083828,37.008,0.0
288,4.816667,0.24342547,36.824,0.0
289,4.833333,0.25530413,36.288,0.0
290,4.85,0.26661623,35.647,0.0
291,4.866667,0.27265602,34.525,0.0
292,4.883333,0.27415848,34.489,0.0
293,4.9,0.26823828,34.467,0.0
294,4.916667,0.259352,34.405,0.0
295,4.933333,0.24904299,34.825,0.0
296,4.95,0.2403162,33.904,0.0
297,4.966667,0.22995627,33.458,0.0
298,4.983333,0.2190405,33.568,0.0
299,5.0,0.21173687,33.475,0.0
