frame,time,kinetic_energy,frame_time_ms,total_vorticity
263,4.4,2.34810901,16.063,0.0
264,4.416667,2.3487041,16.346,0.0
265,4.433333,2.34846067,16.034,0.0
266,4.45,2.3474052,15.78,0.0
267,4.466667,2.34636188,15.272,0.0
268,4.483333,2.34623933,15.813,0.0
269,4.5,2.34489489,15.751,0.0
270,4.516667,2.34548187,16.572,299356.5
271,4.533333,2.34521747,15.764,0.0
272,4.55,2.34530807,16.114,0.0
273,4.566667,2.3442204,16.393,0.0
274,4.583333,2.3442595,16.178,0.0
275,4.6,2.34306335,16.111,0.0
276,4.616667,2.34333968,16.152,0.0
277,4.633333,2.343256,16.135,0.0
278,4.65,2.34371758,16.172,0.0
279,4.666667,2.34371781,16.139,0.0
280,4.683333,2.34421039,16.589,0.0
281,4.7,2.34344888,15.933,0.0
282,4.716667,2.34346938,15.751,0.0
283,4.733333,2.34353232,15.969,0.0
284,4.75,2.34280229,15.741,0.0
285,4.766667,2.3415308,16.04,0.0
286,4.783333,2.34077477,16.001,0.0
287,4.8,2.34096336,15.87,0.0
288,4.816667,2.33971167,15.82,0.0
289,4.833333,2.33942652,16.063,0.0
290,4.85,2.3396318,16.043,0.0
291,4.866667,2.34013343,15.982,0.0
292,4.883333,2.33987856,15.815,0.0
293,4.9,2.33862138,16.156,0.0
294,4.916667,2.33935142,16.425,0.0
295,4.933333,2.33951592,16.736,0.0
296,4.95,2.34033465,16.558,0.0
297,4.966667,2.34077859,16.322,0.0
298,4.983333,2.33906937,16.529,0.0
299,5.0,2.33835316,16.501,0.0
